Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
rnec-ps-00;Minimum CPU Load (%);7/02/2022 15:03;0;;rnec-ps-00;Peak CPU Load (%);7/02/2022 15:03;16;;rnec-ps-00;Average CPU Load (%);7/02/2022 15:03;2.857142857
rnec-ps-00;Minimum CPU Load (%);7/02/2022 21:18;0;;rnec-ps-00;Peak CPU Load (%);7/02/2022 21:18;16;;rnec-ps-00;Average CPU Load (%);7/02/2022 21:18;3.166666667
rnec-ps-00;Minimum CPU Load (%);8/02/2022 3:33;0;;rnec-ps-00;Peak CPU Load (%);8/02/2022 3:33;17;;rnec-ps-00;Average CPU Load (%);8/02/2022 3:33;2.833333333
rnec-ps-00;Minimum CPU Load (%);8/02/2022 9:48;0;;rnec-ps-00;Peak CPU Load (%);8/02/2022 9:48;26;;rnec-ps-00;Average CPU Load (%);8/02/2022 9:48;5.333333333
rnec-ps-00;Minimum CPU Load (%);8/02/2022 16:03;0;;rnec-ps-00;Peak CPU Load (%);8/02/2022 16:03;23;;rnec-ps-00;Average CPU Load (%);8/02/2022 16:03;3.714285714
rnec-ps-00;Minimum CPU Load (%);8/02/2022 22:18;0;;rnec-ps-00;Peak CPU Load (%);8/02/2022 22:18;15;;rnec-ps-00;Average CPU Load (%);8/02/2022 22:18;2.666666667
rnec-ps-00;Minimum CPU Load (%);9/02/2022 4:33;0;;rnec-ps-00;Peak CPU Load (%);9/02/2022 4:33;9;;rnec-ps-00;Average CPU Load (%);9/02/2022 4:33;2.333333333
rnec-ps-00;Minimum CPU Load (%);9/02/2022 10:48;0;;rnec-ps-00;Peak CPU Load (%);9/02/2022 10:48;28;;rnec-ps-00;Average CPU Load (%);9/02/2022 10:48;3.833333333
rnec-ps-00;Minimum CPU Load (%);9/02/2022 17:03;0;;rnec-ps-00;Peak CPU Load (%);9/02/2022 17:03;16;;rnec-ps-00;Average CPU Load (%);9/02/2022 17:03;2.714285714
rnec-ps-00;Minimum CPU Load (%);9/02/2022 23:18;0;;rnec-ps-00;Peak CPU Load (%);9/02/2022 23:18;31;;rnec-ps-00;Average CPU Load (%);9/02/2022 23:18;3.166666667
rnec-ps-00;Minimum CPU Load (%);10/02/2022 5:33;0;;rnec-ps-00;Peak CPU Load (%);10/02/2022 5:33;23;;rnec-ps-00;Average CPU Load (%);10/02/2022 5:33;3.029411765
rnec-ps-00;Minimum CPU Load (%);10/02/2022 11:48;0;;rnec-ps-00;Peak CPU Load (%);10/02/2022 11:48;15;;rnec-ps-00;Average CPU Load (%);10/02/2022 11:48;2.864864865
rnec-ps-00;Minimum CPU Load (%);10/02/2022 18:03;0;;rnec-ps-00;Peak CPU Load (%);10/02/2022 18:03;16;;rnec-ps-00;Average CPU Load (%);10/02/2022 18:03;3.236842105
rnec-ps-00;Minimum CPU Load (%);11/02/2022 0:18;0;;rnec-ps-00;Peak CPU Load (%);11/02/2022 0:18;20;;rnec-ps-00;Average CPU Load (%);11/02/2022 0:18;5.243243243
rnec-ps-00;Minimum CPU Load (%);11/02/2022 6:33;0;;rnec-ps-00;Peak CPU Load (%);11/02/2022 6:33;22;;rnec-ps-00;Average CPU Load (%);11/02/2022 6:33;9.578947368
rnec-ps-00;Minimum CPU Load (%);11/02/2022 12:48;5;;rnec-ps-00;Peak CPU Load (%);11/02/2022 12:48;19;;rnec-ps-00;Average CPU Load (%);11/02/2022 12:48;11.27027027
rnec-ps-00;Minimum CPU Load (%);11/02/2022 19:03;0;;rnec-ps-00;Peak CPU Load (%);11/02/2022 19:03;24;;rnec-ps-00;Average CPU Load (%);11/02/2022 19:03;11.5
rnec-ps-00;Minimum CPU Load (%);12/02/2022 1:18;0;;rnec-ps-00;Peak CPU Load (%);12/02/2022 1:18;18;;rnec-ps-00;Average CPU Load (%);12/02/2022 1:18;10.10810811
rnec-ps-00;Minimum CPU Load (%);12/02/2022 7:33;0;;rnec-ps-00;Peak CPU Load (%);12/02/2022 7:33;24;;rnec-ps-00;Average CPU Load (%);12/02/2022 7:33;11.26315789
rnec-ps-00;Minimum CPU Load (%);12/02/2022 13:48;1;;rnec-ps-00;Peak CPU Load (%);12/02/2022 13:48;17;;rnec-ps-00;Average CPU Load (%);12/02/2022 13:48;10.40540541
rnec-ps-00;Minimum CPU Load (%);12/02/2022 20:03;2;;rnec-ps-00;Peak CPU Load (%);12/02/2022 20:03;30;;rnec-ps-00;Average CPU Load (%);12/02/2022 20:03;14.02631579
