Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
rnec-web-01;Minimum CPU Load (%);3/02/2022 21:49;3;;rnec-web-01;Peak CPU Load (%);3/02/2022 21:49;27;;rnec-web-01;Average CPU Load (%);3/02/2022 21:49;10.83333333
rnec-web-01;Minimum CPU Load (%);4/02/2022 4:04;1;;rnec-web-01;Peak CPU Load (%);4/02/2022 4:04;31;;rnec-web-01;Average CPU Load (%);4/02/2022 4:04;10.85714286
rnec-web-01;Minimum CPU Load (%);4/02/2022 10:19;3;;rnec-web-01;Peak CPU Load (%);4/02/2022 10:19;31;;rnec-web-01;Average CPU Load (%);4/02/2022 10:19;12.77142857
rnec-web-01;Minimum CPU Load (%);4/02/2022 16:34;1;;rnec-web-01;Peak CPU Load (%);4/02/2022 16:34;35;;rnec-web-01;Average CPU Load (%);4/02/2022 16:34;10.12
rnec-web-01;Minimum CPU Load (%);4/02/2022 22:49;0;;rnec-web-01;Peak CPU Load (%);4/02/2022 22:49;23;;rnec-web-01;Average CPU Load (%);4/02/2022 22:49;10.24242424
rnec-web-01;Minimum CPU Load (%);5/02/2022 5:04;0;;rnec-web-01;Peak CPU Load (%);5/02/2022 5:04;30;;rnec-web-01;Average CPU Load (%);5/02/2022 5:04;10.85365854
rnec-web-01;Minimum CPU Load (%);5/02/2022 11:19;0;;rnec-web-01;Peak CPU Load (%);5/02/2022 11:19;21;;rnec-web-01;Average CPU Load (%);5/02/2022 11:19;8.882352941
rnec-web-01;Minimum CPU Load (%);5/02/2022 17:34;0;;rnec-web-01;Peak CPU Load (%);5/02/2022 17:34;31;;rnec-web-01;Average CPU Load (%);5/02/2022 17:34;13
rnec-web-01;Minimum CPU Load (%);5/02/2022 23:49;0;;rnec-web-01;Peak CPU Load (%);5/02/2022 23:49;27;;rnec-web-01;Average CPU Load (%);5/02/2022 23:49;10.94285714
rnec-web-01;Minimum CPU Load (%);6/02/2022 6:04;0;;rnec-web-01;Peak CPU Load (%);6/02/2022 6:04;39;;rnec-web-01;Average CPU Load (%);6/02/2022 6:04;11.31707317
rnec-web-01;Minimum CPU Load (%);6/02/2022 12:19;3;;rnec-web-01;Peak CPU Load (%);6/02/2022 12:19;24;;rnec-web-01;Average CPU Load (%);6/02/2022 12:19;10.6969697
rnec-web-01;Minimum CPU Load (%);6/02/2022 18:34;0;;rnec-web-01;Peak CPU Load (%);6/02/2022 18:34;22;;rnec-web-01;Average CPU Load (%);6/02/2022 18:34;9.21875
rnec-web-01;Minimum CPU Load (%);7/02/2022 0:49;0;;rnec-web-01;Peak CPU Load (%);7/02/2022 0:49;28;;rnec-web-01;Average CPU Load (%);7/02/2022 0:49;8
rnec-web-01;Minimum CPU Load (%);7/02/2022 7:04;0;;rnec-web-01;Peak CPU Load (%);7/02/2022 7:04;56;;rnec-web-01;Average CPU Load (%);7/02/2022 7:04;9.571428571
rnec-web-01;Minimum CPU Load (%);7/02/2022 13:19;1;;rnec-web-01;Peak CPU Load (%);7/02/2022 13:19;20;;rnec-web-01;Average CPU Load (%);7/02/2022 13:19;8.448275862
rnec-web-01;Minimum CPU Load (%);7/02/2022 19:34;0;;rnec-web-01;Peak CPU Load (%);7/02/2022 19:34;25;;rnec-web-01;Average CPU Load (%);7/02/2022 19:34;7
rnec-web-01;Minimum CPU Load (%);8/02/2022 1:49;0;;rnec-web-01;Peak CPU Load (%);8/02/2022 1:49;22;;rnec-web-01;Average CPU Load (%);8/02/2022 1:49;6.352941176
rnec-web-01;Minimum CPU Load (%);8/02/2022 8:04;0;;rnec-web-01;Peak CPU Load (%);8/02/2022 8:04;16;;rnec-web-01;Average CPU Load (%);8/02/2022 8:04;7.585365854
rnec-web-01;Minimum CPU Load (%);8/02/2022 14:19;0;;rnec-web-01;Peak CPU Load (%);8/02/2022 14:19;24;;rnec-web-01;Average CPU Load (%);8/02/2022 14:19;7.666666667
