Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
C7000-1;Minimum CPU Load (%);30/01/2022 5:08;12;;C7000-1;Peak CPU Load (%);30/01/2022 5:08;14;;C7000-1;Average CPU Load (%);30/01/2022 5:08;12.81081081
C7000-1;Minimum CPU Load (%);30/01/2022 11:23;12;;C7000-1;Peak CPU Load (%);30/01/2022 11:23;14;;C7000-1;Average CPU Load (%);30/01/2022 11:23;12.66666667
C7000-1;Minimum CPU Load (%);30/01/2022 17:38;12;;C7000-1;Peak CPU Load (%);30/01/2022 17:38;13;;C7000-1;Average CPU Load (%);30/01/2022 17:38;12.83333333
C7000-1;Minimum CPU Load (%);30/01/2022 23:53;12;;C7000-1;Peak CPU Load (%);30/01/2022 23:53;14;;C7000-1;Average CPU Load (%);30/01/2022 23:53;12.83333333
C7000-1;Minimum CPU Load (%);31/01/2022 6:08;12;;C7000-1;Peak CPU Load (%);31/01/2022 6:08;14;;C7000-1;Average CPU Load (%);31/01/2022 6:08;12.57142857
C7000-1;Minimum CPU Load (%);31/01/2022 12:23;12;;C7000-1;Peak CPU Load (%);31/01/2022 12:23;14;;C7000-1;Average CPU Load (%);31/01/2022 12:23;12.66666667
C7000-1;Minimum CPU Load (%);31/01/2022 18:38;12;;C7000-1;Peak CPU Load (%);31/01/2022 18:38;14;;C7000-1;Average CPU Load (%);31/01/2022 18:38;12.83333333
C7000-1;Minimum CPU Load (%);1/02/2022 0:53;12;;C7000-1;Peak CPU Load (%);1/02/2022 0:53;14;;C7000-1;Average CPU Load (%);1/02/2022 0:53;12.66666667
C7000-1;Minimum CPU Load (%);1/02/2022 7:08;12;;C7000-1;Peak CPU Load (%);1/02/2022 7:08;14;;C7000-1;Average CPU Load (%);1/02/2022 7:08;12.57142857
C7000-1;Minimum CPU Load (%);1/02/2022 13:23;12;;C7000-1;Peak CPU Load (%);1/02/2022 13:23;14;;C7000-1;Average CPU Load (%);1/02/2022 13:23;12.83333333
C7000-1;Minimum CPU Load (%);1/02/2022 19:38;12;;C7000-1;Peak CPU Load (%);1/02/2022 19:38;13;;C7000-1;Average CPU Load (%);1/02/2022 19:38;12.5
C7000-1;Minimum CPU Load (%);2/02/2022 1:53;12;;C7000-1;Peak CPU Load (%);2/02/2022 1:53;14;;C7000-1;Average CPU Load (%);2/02/2022 1:53;12.83333333
C7000-1;Minimum CPU Load (%);2/02/2022 8:08;12;;C7000-1;Peak CPU Load (%);2/02/2022 8:08;14;;C7000-1;Average CPU Load (%);2/02/2022 8:08;12.71428571
C7000-1;Minimum CPU Load (%);2/02/2022 14:23;12;;C7000-1;Peak CPU Load (%);2/02/2022 14:23;14;;C7000-1;Average CPU Load (%);2/02/2022 14:23;12.66666667
C7000-1;Minimum CPU Load (%);2/02/2022 20:38;12;;C7000-1;Peak CPU Load (%);2/02/2022 20:38;14;;C7000-1;Average CPU Load (%);2/02/2022 20:38;12.5
C7000-1;Minimum CPU Load (%);3/02/2022 2:53;12;;C7000-1;Peak CPU Load (%);3/02/2022 2:53;14;;C7000-1;Average CPU Load (%);3/02/2022 2:53;13
C7000-1;Minimum CPU Load (%);3/02/2022 9:08;12;;C7000-1;Peak CPU Load (%);3/02/2022 9:08;14;;C7000-1;Average CPU Load (%);3/02/2022 9:08;12.57142857
C7000-1;Minimum CPU Load (%);3/02/2022 15:23;12;;C7000-1;Peak CPU Load (%);3/02/2022 15:23;14;;C7000-1;Average CPU Load (%);3/02/2022 15:23;12.5
C7000-1;Minimum CPU Load (%);3/02/2022 21:38;12;;C7000-1;Peak CPU Load (%);3/02/2022 21:38;14;;C7000-1;Average CPU Load (%);3/02/2022 21:38;13
C7000-1;Minimum CPU Load (%);4/02/2022 3:53;12;;C7000-1;Peak CPU Load (%);4/02/2022 3:53;14;;C7000-1;Average CPU Load (%);4/02/2022 3:53;12.66666667
C7000-1;Minimum CPU Load (%);4/02/2022 10:08;12;;C7000-1;Peak CPU Load (%);4/02/2022 10:08;14;;C7000-1;Average CPU Load (%);4/02/2022 10:08;12.57142857
C7000-1;Minimum CPU Load (%);4/02/2022 16:23;12;;C7000-1;Peak CPU Load (%);4/02/2022 16:23;14;;C7000-1;Average CPU Load (%);4/02/2022 16:23;12.83333333
C7000-1;Minimum CPU Load (%);4/02/2022 22:38;12;;C7000-1;Peak CPU Load (%);4/02/2022 22:38;14;;C7000-1;Average CPU Load (%);4/02/2022 22:38;12.66666667
C7000-1;Minimum CPU Load (%);5/02/2022 4:53;12;;C7000-1;Peak CPU Load (%);5/02/2022 4:53;14;;C7000-1;Average CPU Load (%);5/02/2022 4:53;12.66666667
C7000-1;Minimum CPU Load (%);5/02/2022 11:08;12;;C7000-1;Peak CPU Load (%);5/02/2022 11:08;14;;C7000-1;Average CPU Load (%);5/02/2022 11:08;12.42857143
C7000-1;Minimum CPU Load (%);5/02/2022 17:23;12;;C7000-1;Peak CPU Load (%);5/02/2022 17:23;14;;C7000-1;Average CPU Load (%);5/02/2022 17:23;12.33333333
C7000-1;Minimum CPU Load (%);5/02/2022 23:38;12;;C7000-1;Peak CPU Load (%);5/02/2022 23:38;14;;C7000-1;Average CPU Load (%);5/02/2022 23:38;12.5
C7000-1;Minimum CPU Load (%);6/02/2022 5:53;12;;C7000-1;Peak CPU Load (%);6/02/2022 5:53;14;;C7000-1;Average CPU Load (%);6/02/2022 5:53;12.33333333
C7000-1;Minimum CPU Load (%);6/02/2022 12:08;12;;C7000-1;Peak CPU Load (%);6/02/2022 12:08;14;;C7000-1;Average CPU Load (%);6/02/2022 12:08;12.85714286
C7000-1;Minimum CPU Load (%);6/02/2022 18:23;13;;C7000-1;Peak CPU Load (%);6/02/2022 18:23;14;;C7000-1;Average CPU Load (%);6/02/2022 18:23;13
C7000-1;Minimum CPU Load (%);7/02/2022 0:38;12;;C7000-1;Peak CPU Load (%);7/02/2022 0:38;13;;C7000-1;Average CPU Load (%);7/02/2022 0:38;12.5
C7000-1;Minimum CPU Load (%);7/02/2022 6:53;12;;C7000-1;Peak CPU Load (%);7/02/2022 6:53;14;;C7000-1;Average CPU Load (%);7/02/2022 6:53;12.66666667
C7000-1;Minimum CPU Load (%);7/02/2022 13:08;12;;C7000-1;Peak CPU Load (%);7/02/2022 13:08;13;;C7000-1;Average CPU Load (%);7/02/2022 13:08;12.42857143
C7000-1;Minimum CPU Load (%);7/02/2022 19:23;12;;C7000-1;Peak CPU Load (%);7/02/2022 19:23;14;;C7000-1;Average CPU Load (%);7/02/2022 19:23;12.66666667
C7000-1;Minimum CPU Load (%);8/02/2022 1:38;12;;C7000-1;Peak CPU Load (%);8/02/2022 1:38;14;;C7000-1;Average CPU Load (%);8/02/2022 1:38;12.5
