Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
EVM-PWEB02-RNEC;Minimum CPU Load (%);30/01/2022 12:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);30/01/2022 12:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);30/01/2022 12:19;0.666666667
EVM-PWEB02-RNEC;Minimum CPU Load (%);30/01/2022 18:34;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);30/01/2022 18:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);30/01/2022 18:34;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);31/01/2022 0:49;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);31/01/2022 0:49;1;;EVM-PWEB02-RNEC;Average CPU Load (%);31/01/2022 0:49;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);31/01/2022 7:04;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);31/01/2022 7:04;2;;EVM-PWEB02-RNEC;Average CPU Load (%);31/01/2022 7:04;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);31/01/2022 13:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);31/01/2022 13:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);31/01/2022 13:19;0.833333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);31/01/2022 19:34;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);31/01/2022 19:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);31/01/2022 19:34;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);1/02/2022 1:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);1/02/2022 1:49;1;;EVM-PWEB02-RNEC;Average CPU Load (%);1/02/2022 1:49;0.833333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);1/02/2022 8:04;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);1/02/2022 8:04;4;;EVM-PWEB02-RNEC;Average CPU Load (%);1/02/2022 8:04;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);1/02/2022 14:19;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);1/02/2022 14:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);1/02/2022 14:19;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);1/02/2022 20:34;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);1/02/2022 20:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);1/02/2022 20:34;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);2/02/2022 2:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);2/02/2022 2:49;4;;EVM-PWEB02-RNEC;Average CPU Load (%);2/02/2022 2:49;0.833333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);2/02/2022 9:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);2/02/2022 9:04;1;;EVM-PWEB02-RNEC;Average CPU Load (%);2/02/2022 9:04;0.285714286
EVM-PWEB02-RNEC;Minimum CPU Load (%);2/02/2022 15:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);2/02/2022 15:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);2/02/2022 15:19;0.666666667
EVM-PWEB02-RNEC;Minimum CPU Load (%);2/02/2022 21:34;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);2/02/2022 21:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);2/02/2022 21:34;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);3/02/2022 3:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);3/02/2022 3:49;4;;EVM-PWEB02-RNEC;Average CPU Load (%);3/02/2022 3:49;0.333333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);3/02/2022 10:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);3/02/2022 10:04;1;;EVM-PWEB02-RNEC;Average CPU Load (%);3/02/2022 10:04;0.571428571
